feature,label
"[-359.193603515625, 25.29165267944336, -27.754013061523438, 15.677144050598145, 2.142625093460083, 17.68344497680664, -4.706887245178223, -10.718441009521484, 9.643144607543945, 1.2421239614486694, -7.960414409637451, -17.292383193969727, 1.7807012796401978]",memanggil_jantan
"[-268.2564697265625, -11.6973295211792, -42.13521957397461, -15.97705078125, -1.1243107318878174, 24.855287551879883, 4.269943714141846, 13.572426795959473, 9.153970718383789, -5.561686992645264, -17.14140510559082, -18.786033630371094, -3.241694211959839]",memanggil_jantan
"[-219.00503540039062, 44.174285888671875, -29.88866424560547, 15.280540466308594, -1.923547387123108, 25.80141258239746, 4.986688137054443, 4.907236099243164, 18.651094436645508, 10.077167510986328, -5.393946647644043, -7.513761520385742, 0.4736402630805969]",memanggil_jantan
"[-168.71670532226562, 20.701478958129883, -34.964839935302734, 16.64490509033203, 6.973780155181885, 31.178726196289062, 3.746131181716919, -2.1443562507629395, 19.96038246154785, 11.088814735412598, -5.319336891174316, -12.30591869354248, 3.323103904724121]",memanggil_jantan
"[-222.6982421875, 52.21843719482422, -9.882307052612305, 14.804191589355469, 6.640527725219727, 24.376171112060547, 9.6171293258667, 0.10972104966640472, 13.792104721069336, 7.534984111785889, -2.8162758350372314, -7.62842321395874, -3.6951346397399902]",memanggil_jantan
"[-186.89405822753906, 21.149057388305664, -17.545114517211914, 9.038509368896484, 8.349050521850586, 35.475337982177734, -2.3365352153778076, 1.9839403629302979, 5.996585369110107, 4.442568778991699, -0.8175317645072937, -1.8195602893829346, 6.677096843719482]",memanggil_jantan
"[-174.21505737304688, 21.725034713745117, -20.200716018676758, 17.7338924407959, 9.550369262695312, 44.27657699584961, 4.318750858306885, 6.670199394226074, 10.461221694946289, 3.3542330265045166, -9.645065307617188, -3.919546127319336, 9.96963882446289]",memanggil_jantan
"[-185.25698852539062, 28.226625442504883, -6.972952365875244, 26.105188369750977, 20.237834930419922, 43.45798110961914, 10.728428840637207, 11.734259605407715, 13.85244369506836, 7.562978267669678, -3.577793836593628, -6.795151233673096, 5.726008892059326]",memanggil_jantan
"[-295.1711120605469, 74.37582397460938, 10.992242813110352, 25.51797866821289, 11.526223182678223, 19.91042709350586, 8.967324256896973, 3.5474584102630615, 9.162202835083008, 16.70070457458496, 10.71768856048584, 0.26093873381614685, -9.745094299316406]",memanggil_jantan
"[-210.12310791015625, 41.40286636352539, -11.825471878051758, 1.9789724349975586, 1.7105998992919922, 17.905582427978516, 1.1903718709945679, 6.765263557434082, 10.707484245300293, 8.686860084533691, 2.1354362964630127, -2.393235206604004, -3.963439702987671]",memanggil_jantan
"[-170.8578338623047, 16.087600708007812, -17.223392486572266, -2.491986036300659, -3.7825534343719482, 25.355743408203125, 5.996542453765869, 8.144493103027344, 8.69371223449707, -0.82832932472229, -5.893095970153809, -3.375882625579834, -4.562061309814453]",memanggil_jantan
"[-156.08770751953125, -6.870316028594971, -30.092470169067383, 1.7785760164260864, 2.970010280609131, 40.23960494995117, 13.638975143432617, 19.214067459106445, 13.696836471557617, -2.686426877975464, -15.028876304626465, -4.575579643249512, 0.16142243146896362]",memanggil_jantan
"[-249.45660400390625, -25.76329231262207, -45.41208267211914, -12.67471694946289, -6.250972747802734, 24.835647583007812, 5.321389675140381, 6.535728931427002, 3.7335777282714844, -8.5849027633667, -12.392630577087402, -2.578450918197632, -1.7162727117538452]",memanggil_jantan
"[-148.77786254882812, -4.079285621643066, -31.120758056640625, 1.336095929145813, -1.2974441051483154, 38.77993392944336, 10.199195861816406, 15.132782936096191, 17.044330596923828, -2.108626127243042, -19.056766510009766, -3.9746580123901367, 3.0225861072540283]",memanggil_jantan
"[-172.40829467773438, 3.3534152507781982, -33.2800178527832, 6.152533054351807, 6.988393306732178, 43.76712417602539, 8.520966529846191, 13.760010719299316, 17.158977508544922, 7.73748779296875, -12.119998931884766, -10.688298225402832, 2.178374767303467]",memanggil_jantan
"[-181.7845001220703, 4.665896892547607, -24.122438430786133, 10.054965019226074, 9.268277168273926, 45.872840881347656, 10.462118148803711, 9.141670227050781, 7.4619832038879395, 2.412905693054199, -9.742413520812988, -10.196199417114258, 2.407167673110962]",memanggil_jantan
"[-226.19224548339844, 36.24782180786133, -12.093153953552246, 11.130145072937012, 14.303938865661621, 25.399394989013672, 0.05756211653351784, 10.3248929977417, 12.686175346374512, 8.795226097106934, -9.06358528137207, -11.723106384277344, -3.1704397201538086]",memanggil_jantan
"[-229.71771240234375, 40.46617126464844, -13.340489387512207, 14.034944534301758, 17.24289321899414, 20.87008285522461, -5.537773609161377, 1.053178071975708, 11.644861221313477, 12.474788665771484, -5.960781097412109, -9.785215377807617, 2.145749568939209]",memanggil_jantan
"[-227.12596130371094, 30.73027801513672, -12.508977890014648, 9.478622436523438, 9.97321605682373, 25.74233627319336, 6.460943222045898, 7.294718265533447, 8.34620475769043, 6.285417079925537, -4.03221321105957, -13.772068977355957, -4.673013687133789]",memanggil_jantan
"[-204.01895141601562, 49.454410552978516, -8.875753402709961, 2.0181055068969727, 4.373082160949707, 22.351953506469727, -0.4822619557380676, 7.901882171630859, 8.087120056152344, 8.000707626342773, -4.53692626953125, -22.379671096801758, -8.74918270111084]",memanggil_jantan
"[-232.28712463378906, 74.0816879272461, -3.4173097610473633, 12.559080123901367, 6.159292697906494, 16.286460876464844, 2.1385695934295654, 5.337774276733398, 9.219029426574707, 9.655949592590332, -4.569409370422363, -14.55152416229248, -5.882631778717041]",memanggil_jantan
"[-183.71282958984375, 35.42048263549805, -21.866914749145508, -1.2896679639816284, -0.006664215587079525, 23.204572677612305, 1.3011281490325928, 7.917267322540283, 11.064004898071289, 5.426987648010254, -3.0288636684417725, -14.997099876403809, -4.787377834320068]",memanggil_jantan
"[-169.63601684570312, 16.39763641357422, -27.481775283813477, -6.606900215148926, -1.567869782447815, 24.783546447753906, 6.245388031005859, 9.019915580749512, 8.989233016967773, 5.910645008087158, -2.545497179031372, -12.991095542907715, -9.204122543334961]",memanggil_jantan
"[-200.04037475585938, -35.253074645996094, -61.185768127441406, -20.749784469604492, -15.661579132080078, 35.648502349853516, 6.456061363220215, 8.406643867492676, 6.604161262512207, -10.659444808959961, -20.803564071655273, -2.643893241882324, 5.000995635986328]",memanggil_jantan
"[-184.8651123046875, 12.214517593383789, -20.354700088500977, -6.700695514678955, -0.8649375438690186, 27.235204696655273, 6.11456823348999, 10.968428611755371, 15.976273536682129, 7.551969051361084, -6.638381004333496, -21.92576026916504, -6.807498931884766]",memanggil_jantan
"[-160.96827697753906, 13.180935859680176, -14.402917861938477, -4.321956634521484, 0.7855589985847473, 27.6152286529541, 0.0634550228714943, 16.01045799255371, 20.738672256469727, 3.0655343532562256, -8.353586196899414, -16.30143165588379, 0.8253465294837952]",memanggil_jantan
"[-123.22228240966797, 38.62732696533203, -19.158926010131836, 0.7533072233200073, 3.2840569019317627, 28.342416763305664, -1.5119439363479614, 14.67021369934082, 19.791162490844727, 3.482398509979248, -12.816554069519043, -11.524030685424805, 4.706320285797119]",memanggil_jantan
"[-126.26838684082031, 17.600196838378906, -31.665395736694336, -3.8768181800842285, 2.764788866043091, 31.54374885559082, 3.2806529998779297, 14.691804885864258, 26.169349670410156, 5.472410202026367, -17.121034622192383, -9.302599906921387, 1.998447060585022]",memanggil_jantan
"[-167.1896514892578, 10.843511581420898, -38.44855880737305, -6.406480312347412, -1.640063762664795, 27.781478881835938, 8.550642013549805, 12.389616012573242, 20.97625160217285, 3.2466375827789307, -14.412070274353027, -8.341272354125977, -3.2060532569885254]",memanggil_jantan
"[-194.14512634277344, 8.216240882873535, -25.27049446105957, -1.8284931182861328, 10.428735733032227, 41.09685516357422, 9.073111534118652, 17.327730178833008, 7.847359657287598, -3.9900705814361572, -9.694336891174316, -8.078070640563965, -0.2152879387140274]",memanggil_jantan
"[-163.18045043945312, -6.338540077209473, -25.830141067504883, -1.5544146299362183, 5.038656711578369, 43.84187698364258, 9.224770545959473, 14.657529830932617, 10.035100936889648, -6.717766284942627, -10.617456436157227, -3.0242631435394287, 1.3827451467514038]",memanggil_jantan
"[-201.2574005126953, 12.071318626403809, -17.694595336914062, 4.819450378417969, 5.799958229064941, 34.61551284790039, 8.142332077026367, 15.603302955627441, 12.90325927734375, -0.23979735374450684, -6.938322067260742, -4.381865501403809, -1.7268086671829224]",memanggil_jantan
"[-196.1544189453125, 37.76332092285156, -35.16854476928711, 4.017104625701904, 1.9548066854476929, 12.701130867004395, 0.6568365693092346, 13.240388870239258, 9.389286994934082, 16.24663543701172, 8.448012351989746, -9.446399688720703, -2.3470499515533447]",memanggil_jantan
"[-166.85145568847656, 65.81413269042969, -33.90115737915039, 14.067140579223633, 17.639142990112305, 14.571808815002441, -4.304494380950928, 4.253931522369385, 10.486418724060059, 4.367500305175781, 1.475594401359558, -10.556907653808594, -2.3530213832855225]",memanggil_jantan
"[-217.6578369140625, -21.978290557861328, -53.01551055908203, -16.066225051879883, -13.24515151977539, 26.39777374267578, -2.2716853618621826, 6.273191452026367, 14.655515670776367, -3.810373067855835, -22.540775299072266, -10.201332092285156, 4.404386043548584]",memanggil_jantan
"[-170.6155548095703, 44.21238327026367, -23.943267822265625, 20.174428939819336, 25.11924934387207, 31.891666412353516, 6.336485385894775, 2.451853036880493, 20.797290802001953, 3.198425531387329, -11.272808074951172, -9.674867630004883, 6.243498802185059]",memanggil_jantan
"[-133.65396118164062, 18.947834014892578, -26.95616340637207, 11.356372833251953, 11.518133163452148, 40.07743453979492, 19.824392318725586, 4.914977550506592, 9.218740463256836, -10.864781379699707, -6.185189723968506, -3.0807604789733887, -1.0762505531311035]",memanggil_jantan
"[-119.5552749633789, 22.507156372070312, -39.21728515625, 3.7118382453918457, 11.559124946594238, 39.71471405029297, 14.360906600952148, -4.520275592803955, 7.9454779624938965, -8.592826843261719, -10.487311363220215, -4.102873802185059, 0.47333502769470215]",memanggil_jantan
"[-125.54037475585938, 28.764493942260742, -49.557987213134766, 8.049181938171387, 7.174471378326416, 36.99203109741211, 8.265872955322266, -6.462818622589111, 10.291616439819336, -1.743920922279358, -9.813167572021484, -8.462364196777344, -2.9703402519226074]",memanggil_jantan
"[-160.71250915527344, 20.805875778198242, -41.04330062866211, 15.77188777923584, 16.541759490966797, 30.544530868530273, -5.699365615844727, -1.2328827381134033, 19.85214614868164, 3.7274510860443115, -10.9351224899292, -4.058151721954346, -4.083885192871094]",memanggil_jantan
"[-185.24887084960938, 17.43197250366211, -37.04108428955078, 21.460386276245117, 19.296674728393555, 30.58060646057129, -11.703104972839355, 1.6385728120803833, 20.682228088378906, 1.3701034784317017, -9.205304145812988, -12.298538208007812, -4.13441801071167]",memanggil_jantan
"[-161.02554321289062, -5.509425640106201, -46.08881378173828, 11.942723274230957, 8.048652648925781, 19.639955520629883, -7.988006591796875, 8.08683967590332, 27.23876190185547, -8.89833927154541, -8.946076393127441, -5.112415790557861, -9.010652542114258]",memanggil_jantan
"[-174.18392944335938, 4.06788444519043, -41.12583541870117, 19.07183074951172, 11.72762393951416, 32.23496627807617, -8.35097599029541, 8.763627052307129, 30.347949981689453, -5.7988667488098145, -12.136578559875488, 3.6540656089782715, -8.219311714172363]",memanggil_jantan
"[-155.0794677734375, 1.636499285697937, -44.894283294677734, 18.28175926208496, 9.946022987365723, 30.61536979675293, -11.150603294372559, 6.226086139678955, 33.116943359375, -5.345101833343506, -12.373954772949219, 3.8535919189453125, -12.845210075378418]",memanggil_jantan
"[-172.41897583007812, 4.904173374176025, -47.117919921875, 15.547883033752441, 21.520061492919922, 28.90717887878418, -15.104177474975586, 3.158392906188965, 35.50796890258789, 9.255844116210938, -18.89328956604004, -3.054940700531006, -4.352394104003906]",memanggil_jantan
"[-227.25514221191406, -15.869890213012695, -52.79166793823242, -5.323145866394043, -0.7485891580581665, 40.782188415527344, 1.8394206762313843, 0.8472908735275269, 3.1983823776245117, -1.9143275022506714, -18.204065322875977, -14.91072940826416, 3.2119760513305664]",memanggil_jantan
"[-166.8898162841797, -2.902064561843872, -44.08711242675781, 16.329193115234375, 20.248353958129883, 33.57836151123047, -2.4482483863830566, 0.5712680220603943, 24.108469009399414, 5.223056316375732, -16.69936752319336, 6.675886631011963, 3.7662341594696045]",memanggil_jantan
"[-173.56541442871094, 0.2073904424905777, -35.6529426574707, 17.94753646850586, 14.018464088439941, 36.26750183105469, -0.797429621219635, 7.595086574554443, 17.897186279296875, 1.5041948556900024, -12.41448974609375, -0.9012887477874756, 0.5244901776313782]",memanggil_jantan
"[-173.54940795898438, 5.790622711181641, -33.927276611328125, 11.512507438659668, 13.307334899902344, 36.744449615478516, 7.344281196594238, 11.580846786499023, 11.53902816772461, 5.87988805770874, -9.686203002929688, -14.316612243652344, -0.03109857812523842]",memanggil_jantan
"[-203.19749450683594, 9.916173934936523, -26.477519989013672, 9.223833084106445, 12.309883117675781, 37.73451614379883, 12.988268852233887, 16.431217193603516, 8.309798240661621, 0.2926448583602905, -4.916806697845459, -10.144979476928711, -5.7787957191467285]",memanggil_jantan
"[-188.1614227294922, 14.263995170593262, -32.97356033325195, 13.434382438659668, 18.037067413330078, 43.649803161621094, 14.89984130859375, 17.54315757751465, 5.136392593383789, 1.3455166816711426, -5.489325046539307, -6.123444080352783, 3.773932456970215]",memanggil_jantan
"[-155.16229248046875, 24.266674041748047, -25.690332412719727, 21.023149490356445, 17.807971954345703, 44.19874572753906, 13.68558406829834, 13.548454284667969, 9.187843322753906, 4.6024603843688965, -8.069735527038574, -4.715973377227783, 4.956297874450684]",memanggil_jantan
"[-181.54971313476562, 61.917335510253906, -12.4777250289917, 30.09370231628418, 35.53791046142578, 41.72239303588867, 2.42213773727417, 22.08658218383789, 16.700117111206055, 9.96174144744873, -4.970141410827637, -12.552717208862305, -1.5198233127593994]",memanggil_jantan
"[-161.8385009765625, 75.90379333496094, -50.55793380737305, 9.369503021240234, 13.332908630371094, 18.835390090942383, 6.665089130401611, 4.989211082458496, 17.489749908447266, 9.52895450592041, 7.8852410316467285, -0.5934865474700928, 1.2566933631896973]",memanggil_jantan
"[-170.67869567871094, 86.57421875, -55.14122009277344, 6.078366279602051, -1.3993103504180908, 19.656375885009766, 10.375757217407227, -0.297292560338974, 19.34737205505371, 11.410216331481934, 10.987788200378418, 8.49260425567627, -4.98005485534668]",memanggil_jantan
"[-169.18496704101562, 66.2256851196289, -37.64333724975586, 9.270964622497559, 3.9762399196624756, 33.677852630615234, 6.44860315322876, 0.7694379687309265, 14.914823532104492, 11.227038383483887, 7.836887359619141, 0.0891314446926117, -1.8527330160140991]",memanggil_jantan
